feature	Bifidobacterium.adolescentis	Bifidobacterium.bifidum	Bifidobacterium.longum	Bifidobacterium.pseudocatenulatum	Collinsella.aerofaciens	Bacteroides.caccae	Bacteroides.cellulosilyticus	Bacteroides.dorei	Bacteroides.eggerthii	Bacteroides.faecis	Bacteroides.finegoldii	Bacteroides.fragilis	Bacteroides.intestinalis	Bacteroides.massiliensis	Bacteroides.ovatus	Bacteroides.salyersiae	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.vulgatus	Bacteroides.xylanisolvens	Bacteroidales.bacterium.ph8	Barnesiella.intestinihominis	Coprobacter.fastidiosus	Odoribacter.splanchnicus	Parabacteroides.distasonis	Parabacteroides.goldsteinii	Parabacteroides.merdae	Parabacteroides.unclassified	Paraprevotella.clara	Paraprevotella.unclassified	Prevotella.copri	Alistipes.finegoldii	Alistipes.onderdonkii	Alistipes.putredinis	Alistipes.shahii	Alistipes.unclassified	Streptococcus.salivarius	Clostridium.bolteae	Clostridium.citroniae	Clostridium.clostridioforme	Clostridium.hathewayi	Clostridium.leptum	Clostridium.nexile	Clostridium.symbiosum	Flavonifractor.plautii	Eubacterium.eligens	Eubacterium.hallii	Eubacterium.rectale	Eubacterium.siraeum	Eubacterium.sp.3.1.31	Eubacterium.ventriosum	Ruminococcus.gnavus	Ruminococcus.obeum	Ruminococcus.torques	Coprococcus.comes	Dorea.longicatena	Lachnospiraceae.bacterium.1.1.57FAA	Lachnospiraceae.bacterium.3.1.46FAA	Roseburia.hominis	Roseburia.intestinalis	Roseburia.inulinivorans	Roseburia.unclassified	Oscillibacter.unclassified	Peptostreptococcaceae.noname.unclassified	Faecalibacterium.prausnitzii	Ruminococcus.bromii	Ruminococcus.callidus	Ruminococcus.lactaris	Subdoligranulum.unclassified	Coprobacillus.unclassified	Acidaminococcus.unclassified	Dialister.invisus	Veillonella.atypica	Veillonella.dispar	Veillonella.parvula	Veillonella.unclassified	Burkholderiales.bacterium.1.1.47	Parasutterella.excrementihominis	Sutterella.wadsworthensis	Bilophila.unclassified	Escherichia.coli	Escherichia.unclassified	Klebsiella.pneumoniae	Haemophilus.parainfluenzae	Akkermansia.muciniphila	C2likevirus.unclassified
MSM6J2LT	-19.395515669084	-18.6387868200963	-14.6132517279892	-18.2993003538247	-13.2520884698187	-4.9612918812093	-1.32696466844071	-6.75310600855119	-19.0835716627692	-19.5530569460704	-19.9315685693242	-6.30599669748068	-18.346606068603	-20.1660338229612	-6.96407210070917	-17.8441057280738	-13.9451576340721	-5.12245864453434	-6.21191236972038	-4.15108262710987	-9.30202980227874	-18.4721369506869	-6.35591115113021	-6.54052641266287	-5.41076575802707	-7.67810514518931	-18.4461417421539	-6.91665889718661	-3.87754726339012	-17.9497159160344	-19.7299347081545	-19.7299347081545	-9.24218203891447	-5.66825534922924	-3.61746509950169	-8.68797802614011	-18.8959446595935	-19.2534966642115	-10.1444822447726	-13.1449722074334	-13.5019526051224	-13.7377968259275	-9.12905220420295	-18.8272319095094	-19.6685341634904	-11.4566458689444	-19.395515669084	-10.5059330339564	-18.8272319095094	-8.70865294388866	-19.0440432985826	-19.4986091620481	-19.005569150768	-9.26135493258561	-7.84865446366037	-18.5530569460704	-9.01867923309421	-18.4721369506869	-18.6685341634904	-20.2534966642115	-14.4333177017963	-18.7299347081545	-10.4969403416875	-8.94125183427819	-19.0835716627692	-3.02190983005392	-18.7299347081545	-19.2091025448531	-6.60962638568685	-5.86361329206547	-12.8462288999668	-19.2091025448531	-6.00933726501789	-19.2993003538247	-19.2993003538247	-18.9680944453493	-15.2819531102608	-19.346606068603	-19.6685341634904	-19.7299347081545	-12.0642898296145	-16.3647534153133	-13.7858911141285	-16.4206066500468	-13.0748318132051	-19.1660338229612	-17.6989078125339
MSM6J2LV	-7.95797881730391	-9.26721017815193	-10.6259627797387	-18.2993003538247	-8.81535458646788	-3.046837588105	-18.3708536148497	-19.5530569460704	-19.0835716627692	-19.5530569460704	-19.9315685693242	-4.65166422720624	-6.2745181375238	-20.1660338229612	-4.21128155248113	-6.12000321502862	-20.9315685693242	-4.89687705645842	-3.80971132371152	-3.18699748430516	-7.67704184241885	-18.4721369506869	-18.1449722074334	-18.9315685693242	-6.55834995081234	-18.9315685693242	-18.4461417421539	-3.50453896178012	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-5.13480900976481	-4.33959632726546	-18.58107132224	-18.9315685693242	-18.8959446595935	-15.9136466613269	-8.25477402873499	-12.9634778172789	-9.54032497989673	-6.48377502170502	-12.515404404591	-5.95210764647469	-8.91740858012311	-7.27876840121174	-19.395515669084	-7.90369712046298	-6.33099355939386	-19.5530569460704	-19.0440432985826	-19.4986091620481	-15.2648119774394	-11.4469470422256	-8.00642214717949	-18.5530569460704	-18.8272319095094	-18.4721369506869	-15.2819531102608	-10.9919893550095	-11.3098829625975	-11.1449722074334	-12.1806941296673	-6.32705008765397	-19.0835716627692	-8.64437565349853	-9.02482826227675	-19.2091025448531	-19.7940650455742	-4.1340818187297	-19.0835716627692	-19.2091025448531	-5.49019350924686	-19.2993003538247	-19.2993003538247	-18.9680944453493	-14.2506816486045	-9.98510087065498	-11.9440203103704	-19.7299347081545	-18.0440432985826	-6.47636979980908	-20.6685341634904	-17.7777632332451	-18.5530569460704	-2.74102045122926	-17.6989078125339
MSM6J2LW	-10.6385568169008	-18.6387868200963	-9.63694782043255	-18.2993003538247	-11.1746787142496	-7.34301788567582	-11.0798195279081	-9.80731798953729	-9.45461989607824	-12.3846741094365	-5.15760005136011	-19.7940650455742	-18.346606068603	-7.37013741203797	-7.00586578797284	-17.8441057280738	-4.99271951846541	-7.19313848156939	-4.30256207752698	-6.08683338647154	-6.89282101310686	-7.06407745705791	-8.71524709561226	-11.1670286707475	-7.0882363331066	-8.63557010741279	-9.72248079774395	-8.9493592811623	-6.35319587796337	-6.26224056492827	-5.84792304245976	-19.7299347081545	-9.76867376994939	-6.32541786344612	-6.16809682295083	-8.15320391533027	-18.8959446595935	-10.3207282716706	-19.7299347081545	-19.6096404744368	-19.2993003538247	-20.005569150768	-18.0440432985826	-18.8272319095094	-19.6685341634904	-18.6685341634904	-4.88961430449684	-11.4417206088849	-5.20399373095582	-3.8009175730428	-19.0440432985826	-15.7143378531035	-19.005569150768	-8.75464745767981	-8.4978266621423	-10.0264824705624	-9.81730566873012	-18.4721369506869	-10.300755417025	-5.03621576691506	-19.0440432985826	-18.7299347081545	-21.9315685693242	-8.03104134773377	-19.0835716627692	-1.89994274221905	-9.12236316122303	-19.2091025448531	-7.32416889690332	-3.90996609049473	-19.0835716627692	-19.2091025448531	-13.077323515104	-9.64074332916689	-11.8844446572101	-10.2783652072902	-9.88076761117337	-12.6998673702952	-13.8002260302009	-6.16727748992211	-12.2963946226493	-8.99773040708273	-13.4607063699105	-17.7777632332451	-9.37928372938066	-6.11715633705691	-17.6989078125339
MSM6J2LY	-11.9634778172789	-18.6387868200963	-12.1216397036027	-18.2993003538247	-12.0538243193752	-7.24401791832347	-9.03629624684399	-8.25781782988611	-8.05747093172481	-11.018080728609	-5.16231957449673	-19.7940650455742	-18.346606068603	-7.7305167550209	-5.34558499066595	-17.8441057280738	-2.42512151130169	-8.03338289517279	-3.32600368892974	-4.77556056950079	-5.9153000006583	-6.19148215748796	-4.12741485491999	-10.5901609407332	-6.7546630362781	-7.06682139969872	-11.4782979353136	-9.05689453768837	-5.57026214493225	-5.23676453431215	-4.60978841461873	-19.7299347081545	-6.94729253562221	-5.47329654212635	-3.85521223649606	-6.29381162391203	-18.8959446595935	-12.5539242109243	-19.7299347081545	-19.6096404744368	-19.2993003538247	-20.005569150768	-18.0440432985826	-18.8272319095094	-19.6685341634904	-18.6685341634904	-6.09321158929099	-19.005569150768	-7.06769204910308	-5.71017780810858	-19.0440432985826	-19.4986091620481	-19.005569150768	-10.7008275666973	-10.0337231133187	-11.0310036119651	-12.871953713027	-18.4721369506869	-8.55321951852334	-5.90195349437341	-7.64129047541089	-18.7299347081545	-21.9315685693242	-10.5892716233736	-19.0835716627692	-3.61723315908831	-10.6753598807968	-19.2091025448531	-7.93852405244556	-5.01694518790741	-19.0835716627692	-19.2091025448531	-11.1750122468001	-9.92622472740638	-16.1037495447069	-11.3636124939087	-12.4341158733469	-11.1633842445472	-11.4590807978614	-5.25496132376338	-13.0477034148144	-7.3076413672643	-12.2485739856425	-17.7777632332451	-10.9451576340721	-6.04358643626572	-11.0052725745431
MSM6J2M3	-11.8028008926386	-18.6387868200963	-14.2311288511831	-18.2993003538247	-10.0991532039681	-6.96910630504572	-12.0936253274331	-9.91434257327948	-11.9086459802685	-10.4639630192412	-5.04752686802384	-19.7940650455742	-18.346606068603	-9.17810108381677	-6.49716187075844	-17.8441057280738	-4.81552926335991	-9.67276701261258	-4.52693588952455	-5.78264717179292	-7.43197178783442	-7.65381623363037	-5.80025818763493	-11.1617307256947	-8.39775217989081	-7.72479838063735	-18.4461417421539	-9.60076370604256	-7.21087540939707	-6.81241668651412	-5.74017000964443	-8.34440050709805	-9.15152099326231	-7.10240082368173	-4.53279148205396	-7.85321758652629	-18.8959446595935	-12.7486776765787	-19.7299347081545	-19.6096404744368	-19.2993003538247	-20.005569150768	-13.508662826712	-18.8272319095094	-19.6685341634904	-18.6685341634904	-8.00175538466003	-13.203648114761	-4.30396629069	-3.42475583584301	-19.0440432985826	-11.7940650455742	-19.005569150768	-7.67241380045733	-7.33072645493687	-9.46213024951653	-10.3871836485093	-18.4721369506869	-8.13285377436281	-4.02600058061466	-14.346606068603	-10.5755568478214	-21.9315685693242	-10.3002095963334	-19.0835716627692	-2.63417758690642	-8.92545291378246	-19.2091025448531	-6.25557846765138	-4.52711550296188	-19.0835716627692	-19.2091025448531	-8.44091822007616	-11.2848298710163	-12.7767504602721	-10.2637473887494	-10.8948454633186	-8.78716524212877	-9.39076245873266	-7.26772142138295	-11.6051390822019	-16.3647534153133	-20.6685341634904	-17.7777632332451	-8.50981929574457	-9.64952266790251	-17.6989078125339
MSM6J2MB	-19.395515669084	-9.63959212016797	-19.1242136472666	-18.2993003538247	-18.4461417421539	-17.0835716627692	-18.3708536148497	-19.5530569460704	-19.0835716627692	-19.5530569460704	-19.9315685693242	-19.7940650455742	-18.346606068603	-20.1660338229612	-19.2993003538247	-17.8441057280738	-14.9451576340721	-19.7299347081545	-12.9996491792241	-12.9047685099805	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-18.9315685693242	-18.4461417421539	-18.346606068603	-16.5740165647061	-17.9497159160344	-19.7299347081545	-8.06935741986715	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-18.8959446595935	-9.81587461712716	-6.31576653646164	-19.6096404744368	-13.3257187021292	-7.12560307110359	-18.0440432985826	-8.38597659447323	-11.8393399849374	-7.67544835622273	-13.8915528904763	-19.005569150768	-2.19851351473645	-3.07136665193237	-19.0440432985826	-19.4986091620481	-5.85525399503958	-12.2111532844178	-4.88438073959958	-18.5530569460704	-8.43471479193613	-8.23760253541557	-9.38197640188242	-7.15061877057451	-2.44583358215745	-8.72895494917569	-21.9315685693242	-6.0926896604375	-19.0835716627692	-3.41711647736145	-18.7299347081545	-19.2091025448531	-19.7940650455742	-10.9197822381176	-9.07701181691965	-19.2091025448531	-14.0319095429467	-12.1126668934385	-13.7576416373244	-4.90779256190291	-2.84607536283693	-19.346606068603	-19.6685341634904	-19.7299347081545	-18.0440432985826	-4.37507748293044	-20.6685341634904	-17.7777632332451	-11.5604453688145	-19.1660338229612	-13.1713476228577
MSM6J2MD	-19.395515669084	-14.508662826712	-19.1242136472666	-18.2993003538247	-18.4461417421539	-18.9680944453493	-18.3708536148497	-19.5530569460704	-19.0835716627692	-19.5530569460704	-19.9315685693242	-19.7940650455742	-18.346606068603	-20.1660338229612	-19.2993003538247	-17.8441057280738	-20.9315685693242	-19.7299347081545	-14.468861818654	-16.6096404744368	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-18.9315685693242	-18.4461417421539	-18.346606068603	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-18.8959446595935	-8.76189405751543	-7.27879080417833	-16.9867101235166	-13.6168720436679	-6.6782824385339	-18.0440432985826	-8.41527758370923	-19.6685341634904	-9.63144484475516	-18.395515669084	-19.005569150768	-5.08683828950333	-1.28347435375875	-19.0440432985826	-19.4986091620481	-3.15109287976758	-11.0751430406986	-4.39952622805662	-18.5530569460704	-7.45804037748871	-7.47377730906813	-9.77839657758162	-8.37928372938066	-4.73420979495333	-5.77006661008167	-21.9315685693242	-19.005569150768	-19.0835716627692	-3.14690816604517	-18.7299347081545	-19.2091025448531	-19.7940650455742	-12.4190256142273	-8.48997304752195	-19.2091025448531	-17.2993003538247	-11.7757383977676	-10.4305275737582	-6.79273682540695	-4.95922144683627	-19.346606068603	-19.6685341634904	-19.7299347081545	-18.0440432985826	-3.35303813604633	-20.6685341634904	-17.7777632332451	-8.73872097882623	-19.1660338229612	-11.5090832536539
MSM6J2MF	-19.395515669084	-8.84178708097018	-19.1242136472666	-18.2993003538247	-18.4461417421539	-18.9680944453493	-18.3708536148497	-19.5530569460704	-19.0835716627692	-19.5530569460704	-19.9315685693242	-19.7940650455742	-18.346606068603	-14.6535838220244	-19.2993003538247	-17.8441057280738	-20.9315685693242	-19.7299347081545	-13.4001871088079	-16.6685341634904	-18.1449722074334	-18.4721369506869	-13.9315685693242	-18.9315685693242	-10.5518653075233	-18.9315685693242	-18.4461417421539	-18.346606068603	-16.5740165647061	-17.9497159160344	-19.7299347081545	-11.117466814826	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-14.7457020240128	-15.1037495447069	-7.56992630211996	-19.6096404744368	-14.4048737237822	-10.5347497543105	-18.0440432985826	-10.8398687351874	-16.395515669084	-11.2776486962048	-16.1874074737538	-19.005569150768	-1.52908106979301	-3.8650756960654	-19.0440432985826	-19.4986091620481	-6.2343077538818	-13.0127053320496	-5.72471445577767	-18.5530569460704	-8.25116508867876	-10.5560946567088	-11.3869904519853	-8.60592581266083	-2.29624722201542	-6.09759140693537	-21.9315685693242	-12.1934763097037	-9.77763659773565	-3.47050005447689	-18.7299347081545	-19.2091025448531	-19.7940650455742	-11.1226043944049	-9.40330982656576	-19.2091025448531	-7.32264384914938	-11.4429250294704	-16.6836410558806	-4.38244272050603	-3.21759143507263	-19.346606068603	-19.6685341634904	-14.6647820286293	-18.0440432985826	-4.6594928763039	-20.6685341634904	-17.7777632332451	-7.84463622818678	-19.1660338229612	-11.5120296778104
MSM6J2MH	-19.395515669084	-6.99876327496486	-19.1242136472666	-18.2993003538247	-18.4461417421539	-18.9680944453493	-18.3708536148497	-19.5530569460704	-19.0835716627692	-19.5530569460704	-19.9315685693242	-19.7940650455742	-18.346606068603	-20.1660338229612	-19.2993003538247	-17.8441057280738	-20.9315685693242	-19.7299347081545	-19.6685341634904	-19.4461417421539	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-18.9315685693242	-18.4461417421539	-18.346606068603	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-18.8959446595935	-15.4655941048201	-6.62276028451139	-19.6096404744368	-13.9680944453493	-9.40839870323856	-18.0440432985826	-8.68067803360083	-12.5137160544383	-9.29557843911753	-19.395515669084	-19.005569150768	-1.01928441923798	-4.11106048974829	-19.0440432985826	-19.4986091620481	-5.10400257032934	-11.9583017083309	-4.53580016220825	-18.5530569460704	-7.80257540862396	-7.30159729537989	-9.52058730228038	-11.8100350519841	-4.65696109995874	-8.84769039527527	-21.9315685693242	-7.37774731279148	-19.0835716627692	-3.16129182812073	-18.7299347081545	-19.2091025448531	-19.7940650455742	-12.5687480437899	-9.81965045576871	-19.2091025448531	-6.89910952193763	-13.508662826712	-19.2993003538247	-7.43366684751487	-4.51268489081	-19.346606068603	-19.6685341634904	-19.7299347081545	-18.0440432985826	-4.08089824414538	-20.6685341634904	-17.7777632332451	-12.9750472059911	-19.1660338229612	-17.6989078125339
MSM6J2MJ	-19.395515669084	-9.00616248618281	-19.1242136472666	-18.2993003538247	-18.4461417421539	-18.9680944453493	-18.3708536148497	-19.5530569460704	-19.0835716627692	-19.5530569460704	-19.9315685693242	-19.7940650455742	-18.346606068603	-20.1660338229612	-19.2993003538247	-17.8441057280738	-20.9315685693242	-19.7299347081545	-19.6685341634904	-19.4461417421539	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-18.9315685693242	-18.4461417421539	-18.346606068603	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-18.8959446595935	-19.2534966642115	-7.30809855291931	-19.6096404744368	-19.2993003538247	-8.70178840259085	-18.0440432985826	-10.4487606125975	-19.6685341634904	-10.2850098591696	-16.9497159160344	-19.005569150768	-3.10566570539492	-3.84063122023962	-19.0440432985826	-19.4986091620481	-7.26031500881069	-13.6369478204325	-6.25242939078482	-18.5530569460704	-9.38043711655007	-9.00475371280725	-12.7616435678819	-6.08687261119244	-1.05769494695902	-5.90247981286074	-21.9315685693242	-8.28285148194487	-10.0285905734918	-2.63842026985094	-18.7299347081545	-19.2091025448531	-19.7940650455742	-11.6869668815874	-8.45806574467041	-19.2091025448531	-6.1838056565866	-11.7551460562819	-19.2993003538247	-4.24751308668789	-19.9315685693242	-19.346606068603	-19.6685341634904	-19.7299347081545	-18.0440432985826	-5.75254588968223	-20.6685341634904	-17.7777632332451	-11.1358535628224	-19.1660338229612	-17.6989078125339
MSM6J2ML	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-18.4461417421539	-18.9680944453493	-18.3708536148497	-19.5530569460704	-19.0835716627692	-19.5530569460704	-19.9315685693242	-19.7940650455742	-18.346606068603	-20.1660338229612	-19.2993003538247	-17.8441057280738	-20.9315685693242	-19.7299347081545	-19.6685341634904	-19.4461417421539	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-18.9315685693242	-18.4461417421539	-18.346606068603	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-18.8959446595935	-12.6798494767182	-4.64694325089783	-19.6096404744368	-19.2993003538247	-10.6836410558806	-18.0440432985826	-5.02208795733565	-19.6685341634904	-13.1397544981623	-19.395515669084	-19.005569150768	-4.00705062747171	-19.5530569460704	-19.0440432985826	-19.4986091620481	-3.44993781925153	-12.7338604113683	-6.89261529586127	-18.5530569460704	-6.69510584795028	-9.66548481099645	-18.6685341634904	-20.2534966642115	-10.6413192783305	-18.7299347081545	-14.3617129609932	-19.005569150768	-8.52175337350369	-19.1660338229612	-18.7299347081545	-19.2091025448531	-19.7940650455742	-16.5740165647061	-7.44616690097823	-19.2091025448531	-13.4206066500468	-11.3788994718099	-14.8568918830297	-4.53593402706635	-2.74664481204351	-19.346606068603	-19.6685341634904	-19.7299347081545	-18.0440432985826	-1.13883545738241	-20.6685341634904	-17.7777632332451	-11.2651670149804	-19.1660338229612	-17.6989078125339
MSM6J2OH	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-18.4461417421539	-18.9680944453493	-18.3708536148497	-19.5530569460704	-19.0835716627692	-19.5530569460704	-19.9315685693242	-3.46465409403698	-18.346606068603	-20.1660338229612	-19.2993003538247	-17.8441057280738	-20.9315685693242	-19.7299347081545	-1.78684560898846	-1.93654123659162	-4.00662619932487	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-18.9315685693242	-18.4461417421539	-18.346606068603	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-18.8959446595935	-19.2534966642115	-10.4934004949674	-19.6096404744368	-19.2993003538247	-9.95328712197919	-18.0440432985826	-18.8272319095094	-9.16968495695866	-9.68839458585122	-19.395515669084	-19.005569150768	-18.8272319095094	-19.5530569460704	-19.0440432985826	-13.4397154729945	-8.54027126924201	-9.12695350349921	-6.47396966071314	-18.5530569460704	-8.02317594855042	-9.06336334234674	-18.6685341634904	-11.962901776129	-2.67086032600254	-18.7299347081545	-21.9315685693242	-8.44619206024127	-19.0835716627692	-3.81017468222307	-18.7299347081545	-19.2091025448531	-19.7940650455742	-8.17147240008008	-19.0835716627692	-19.2091025448531	-6.06584496286063	-19.2993003538247	-19.2993003538247	-18.9680944453493	-19.9315685693242	-19.346606068603	-19.6685341634904	-19.7299347081545	-18.0440432985826	-5.71676377437612	-20.6685341634904	-17.7777632332451	-18.5530569460704	-19.1660338229612	-17.6989078125339
MSM6J2OJ	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-18.4461417421539	-6.61532947040905	-2.82219699031816	-8.55067465243451	-19.0835716627692	-19.5530569460704	-19.9315685693242	-4.1485191873953	-18.346606068603	-20.1660338229612	-8.26024865614087	-17.8441057280738	-20.9315685693242	-6.56598428555212	-3.92233259663498	-1.34511723802141	-10.9497159160344	-18.4721369506869	-8.09358591868816	-8.4207055223383	-7.11436503980499	-9.90283367583928	-18.4461417421539	-8.77599134684183	-5.67919880139815	-17.9497159160344	-19.7299347081545	-19.7299347081545	-11.3080528278336	-7.28325593178533	-5.23075500405022	-10.2259361819628	-18.8959446595935	-19.2534966642115	-9.95686718992603	-12.9890540639849	-16.58107132224	-12.3153873379923	-11.8563568579759	-18.8272319095094	-10.8956697820008	-13.2091025448531	-19.395515669084	-13.4607063699105	-18.8272319095094	-10.5349637881423	-19.0440432985826	-7.88499020270384	-8.68168477853404	-6.43798827887099	-7.23999950991983	-18.5530569460704	-7.36851533410948	-11.3283131447773	-9.6505658732963	-20.2534966642115	-5.27457956527859	-5.59380034266264	-21.9315685693242	-10.5786423562649	-9.2494518043741	-3.55330927991457	-18.7299347081545	-19.2091025448531	-8.18291446657505	-7.30524351664157	-14.0513728403811	-19.2091025448531	-5.06863584593179	-11.5362486583839	-19.2993003538247	-11.1653709720233	-10.8836267255767	-19.346606068603	-19.6685341634904	-19.7299347081545	-18.0440432985826	-5.54899857728328	-20.6685341634904	-17.7777632332451	-11.8633277080114	-19.1660338229612	-17.6989078125339
