feature	ANAEROFRUCAT.PWY..homolactic.fermentation	ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	ARO.PWY..chorismate.biosynthesis.I	COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	COA.PWY..coenzyme.A.biosynthesis.I	COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	HISTSYN.PWY..L.histidine.biosynthesis	PANTO.PWY..phosphopantothenate.biosynthesis.I	PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	PWY.1042..glycolysis.IV..plant.cytosol.	PWY.2942..L.lysine.biosynthesis.III	PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	PWY.3841..folate.transformations.II	PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	PWY.5097..L.lysine.biosynthesis.VI	PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	PWY.5667..CDP.diacylglycerol.biosynthesis.I	PWY.5686..UMP.biosynthesis	PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation	PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I	PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II	PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II	PWY.6151..S.adenosyl.L.methionine.cycle.I	PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate	PWY.6168..flavin.biosynthesis.III..fungi.	PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis	PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.	PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing.	PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.	PWY.6609..adenine.and.adenosine.salvage.III	PWY.6700..queuosine.biosynthesis	PWY.6897..thiamin.salvage.II	PWY.7199..pyrimidine.deoxyribonucleosides.salvage	PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage	PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis	PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis	PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I	PWY.7242..D.fructuronate.degradation	PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II	PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast.	PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I	PWY0.1319..CDP.diacylglycerol.biosynthesis.II	PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate.	RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I	TRNA.CHARGING.PWY..tRNA.charging
MSMA267X	230.642	435.303	446.993	464.055	294.704	395.819	256.583	470.941	373.684	251.091	268.936	443.514	137.64	593.997	367.631	356	492.377	301.212	396.932	244.221	440.436	561.953	376.761	401.144	407.695	366.992	308.867	446.518	240.277	407.695	418.647	447.384	442.089	543.694	473.05	226.735	304.182	209.723	562.98	487.792	398.546	117.048	360.081	235.957	263.395	440.436	313.524	297.622	184.989	513.055
MSMA2684	160.91	390.373	440.315	493.133	357.565	376.998	263.973	447.166	428.271	274.314	298.732	423.241	121.082	541.482	406.843	344.208	498.565	372.565	405.772	242.721	448.282	557.765	368.326	425.441	427.811	373.482	372.606	437.553	288.014	427.811	387.854	435.774	432.05	569.484	523.489	242.42	360.345	148.882	569.252	457.91	401.329	170.641	356.017	259.564	270.401	448.282	279.088	346.362	188.133	472.651
MSMA2688	275.208	326.888	270.926	237.655	192.208	278.161	199.025	374.069	184.422	262.179	205.768	284.945	285.84	401.209	273.461	350.366	196.472	195.455	250.319	270.174	321.537	244.112	432.654	299.215	274.638	273.549	252.641	246.342	192.037	274.638	310.906	283.01	295.177	346.087	247.989	175.988	184.425	134.003	348.173	281.942	306.238	90.0513	248.681	167.627	202.434	321.537	174.711	182.529	190.776	347.101
MSMA26AL	233.003	380.123	362.72	394.869	318.899	355.414	302.091	499.957	363.924	332.589	327.872	412.755	165.775	475.828	370.844	366.284	415.553	314.162	356.379	252.148	355.162	446.917	402.433	387.35	378.941	331.27	286.57	408.989	248.595	378.941	407.215	411.828	414.106	483.12	430.099	227.056	318.296	234.494	498.851	435.058	356.454	58.4663	321.205	203.214	316.178	355.162	304.044	378.787	206.556	431.063
MSMA26AN	182.042	331.599	348.241	368.56	279.271	349.516	280.592	575.904	333.32	292.639	292.479	354.717	132.905	479.889	359.38	349.711	379.738	266.318	339.116	239.305	341.012	398.56	356.528	358.02	346.617	345.573	260.42	372.879	190.438	346.617	347.834	355.678	359.132	345.304	326.81	216.202	255.894	205.405	430.93	410.011	370.203	39.5522	285.636	208.954	289.448	341.012	297.284	331.121	183.343	379.464
MSMA26AP	145.778	396.464	340.189	436.318	328.401	339.077	310.002	848.116	412.531	385.202	361.84	413.779	101.725	553.507	444.15	378.724	420.671	321.687	422.285	189.399	410.645	455.222	462.373	404.734	393.332	389.977	274.303	414.197	313.485	393.332	410.041	413.498	417.804	456.766	435.681	188.241	356.1	196.044	469.241	419.153	416.571	41.1605	304.708	145.395	319.622	410.645	362.651	423.296	191.533	432.639
MSMA26AR	200.945	396.745	411.603	400.276	284.393	377.941	293.413	611.585	365.545	306.247	289.322	410.203	78.7629	470.297	355.309	349.872	427.124	286.537	383.591	258.533	406.917	468.52	413.026	406.484	397.443	341.394	250.342	436.386	207.272	397.443	400.4	413.367	412.243	517.396	343.188	197.868	288.787	219.674	483.507	407.056	379.556	49.8097	328.163	170.714	311.577	406.917	318.738	302.375	225.231	435.164
MSMA26AT	183.383	371.213	356.405	491.002	387.289	358.952	309.325	644.13	414.119	374.803	381.348	472.586	143.712	512.489	468.408	375.272	513.35	388.923	454.932	225.301	442.438	516.545	483.751	448.214	436.515	330.005	369.649	461.734	306.105	436.515	460.32	481.944	477.606	555.692	459.439	195.213	395.467	232.124	581.393	502.461	376.549	64.2977	338.76	148.982	338.706	442.438	351.743	432.551	244.619	478.306
MSMA26AV	221.335	466.876	462.204	436.753	362.413	417.327	294.442	617.283	360.243	338.937	331.093	427.039	170.213	678.657	376.166	325.929	406.105	389.254	393.465	224.882	444.725	557.181	454.135	406.39	404.186	366.141	439.592	460.934	397.817	404.186	406.891	443.954	437.149	557.211	473.007	255.249	327.679	173.724	539.27	492.868	410.039	150.109	345.115	285.251	296.185	444.725	286.381	418.599	252.559	478.126
MSMA26AX	234.079	449.424	417.334	440.762	344.735	401.732	324.699	653.83	349.36	346.299	342.281	387.078	181.569	611.123	336.094	287.666	401.643	355.472	362.726	278.356	375.937	505.475	445.14	401.159	396.169	390.486	411.371	433.455	342.356	396.169	387.078	397.578	399.037	463.403	475.376	274.411	304.624	201.291	484.364	443.959	415.47	145.712	329.07	284.887	333.202	375.937	319.228	393.432	285.326	424.718
MSMA26AZ_TR	207.912	463.103	433.732	441.476	377.664	427.654	367.492	655.595	373.343	398.878	386.375	456.656	187.426	663.84	368.117	332.621	458.57	393.29	384.137	308.707	427.793	561.281	514.267	447.354	440.515	408.943	427.555	454.118	410.728	440.515	456.134	458.922	465.288	554.441	485.274	286.149	362.171	191.603	550.471	477.751	442.779	142.16	355.321	266.286	379.557	427.793	353.347	448.181	286.435	485.123
MSMA26AZ	197.315	451.639	415.044	415.813	341.708	404.233	366.887	640.324	358.267	374.9	356.293	426.134	182.113	672.798	352.069	315.423	428.221	357.301	363.899	286.969	416.473	521.478	498.558	412.412	403.717	398.818	402.857	437.662	405.502	403.717	421.953	435.075	435.16	541.589	459.604	254.413	359.028	197.277	549.455	449.638	430.872	122.722	329.104	224.743	381.604	416.473	356.099	451.119	279.197	456.34
MSMA26BB	240.409	500.822	472.069	456.405	378.871	435.567	296.534	597.205	398.859	352.545	361.377	466.338	206.595	634.037	352.971	344.785	458.73	394.209	398.855	248.956	461.332	588.392	436.601	423.621	413.208	402.249	412.977	478.746	366.695	413.208	455.862	465.277	474.278	521.19	456.927	273.354	343.075	188.548	573.813	505.821	434.352	107.73	356.949	309.744	305.3	461.332	325.625	432.071	263.431	501.256
MSMA26BD	281.138	483.837	496.287	465.213	410.907	471.84	308.928	630.865	411.158	417.743	408.925	506.705	212.634	672.135	382.978	360.44	469.18	428.017	444.12	267.347	465.958	625.672	455.692	496.335	486.531	435.747	471.5	498.24	424.804	486.531	506.705	510.214	519.064	536.484	521.178	272.415	328.737	187.352	623.757	546.965	459.5	144.559	377.312	325.042	314.852	465.958	324.065	473.134	273.66	529.379
MSMA26BF	232.646	434.954	440.511	427.866	371.568	406.968	312.38	635.728	383.646	359.327	363.436	433.507	162.051	623.988	332.421	322.766	415.229	389.605	379.616	289.158	440.653	563.606	450.296	417.299	410.482	394.128	417.063	448.542	417.274	410.482	433.507	451.689	447.752	531.819	436.997	250.353	335.501	206.315	567.696	461.503	421.786	128.957	328.327	262.569	321.403	440.653	298.192	457.208	242.07	478.818
MSMA26BH	221.363	433.415	424.096	423.843	340.183	391.665	327.577	553.848	361.458	340.848	334.771	420.152	163.506	584.639	320.012	326.877	418.83	347.272	355.426	260.154	404.702	526.101	456.343	397.305	396.644	386.593	338.574	431.991	322.991	396.644	413.579	426.265	422.668	464.311	424.149	252.381	309.185	220.751	532.387	433.422	418.951	92.5483	323.005	241.516	340.753	404.702	326.117	393.472	229.918	457.309
MSMA26BJ	220.248	505.87	535.703	501.183	425.266	493.532	293.991	598.089	414.297	355.826	380.894	502.325	165.129	668.518	379.893	352.175	473.812	443.948	434.859	228.088	490.95	633.919	436.686	488.605	483.597	441.953	456.778	535.748	412.336	483.597	502.325	513.868	517.296	537.918	509.284	259.988	328.773	181.803	609.388	566.966	469.854	130.681	386.39	346.878	299.099	490.95	336.315	468.127	236.89	534.909
MSMA26BL	227.082	404.457	422.858	460.435	382.558	405.443	358.801	698.819	391.52	362	369.518	430.312	210.594	647.489	363.206	364.888	403.028	397.486	382.18	272.412	446.136	506.418	528.866	422.114	415.477	380.754	399.329	451.236	447.45	415.477	430.312	446.888	445.489	530.254	481.888	286.198	337.067	198.135	535.988	447.33	421.165	135.529	351.852	264.082	369.982	446.136	332.185	476.396	255.229	454.886
MSMA26BN	246.701	430.111	468.387	458.312	402.453	425.128	267.298	632.759	380.054	331.121	361.163	433.856	186.537	596.782	335.739	328.89	409.159	422.771	422.804	239.538	423.951	544.917	406.981	430.642	419.973	402.341	385.589	481.45	365.009	419.973	431.369	453.141	450.98	541.903	494.202	290.731	361.132	151.137	592.801	480.449	438.562	159.734	338.637	312.718	273.161	423.951	289.963	397.425	255.232	486.919
MSMA26BR	274.372	414.046	403.407	459.12	406.38	383.121	286.736	680.049	380.478	376.285	384.923	430.073	205.945	576.025	359.611	355.939	434.041	413.796	371.3	261.155	412.591	523.154	479.177	440.227	437.54	380.415	413.439	446.439	383.266	437.54	426.917	442.047	439.421	519.628	434.442	306.241	367.573	165.766	538.123	464.873	421.489	97.0113	345.605	289.798	297.835	412.591	343.031	412.401	300.805	455.572
MSMA26BT	226.771	414.024	366.259	445.118	377.267	362.252	346.038	801.91	397.486	383.25	382.188	437.68	221.443	591.589	426.93	367.364	464.945	377.539	419.768	209.601	405.345	496.679	522.045	455.707	456.152	396.215	374.533	446.473	422.7	456.152	437.294	442.9	449.796	511.127	442.953	278.606	410.51	176.946	533.78	463.172	440.942	77.3897	352.014	229.54	368.467	405.345	400.338	443.212	280.477	452.695
MSMA26BV	278.498	491.314	528.025	562.526	476.295	489.914	265.622	714.997	380.67	358.331	399.119	538.963	191.21	662.192	393.371	409.209	489.713	488.034	479.67	239.547	454.338	657.651	453.731	502.17	496.34	430.442	468.887	563.372	429.629	496.34	538.963	551.909	547.101	623.387	572.647	297.952	424.928	145.771	667.396	597.209	465.511	138.686	398.51	352.173	269.927	454.338	337.32	456.972	270.275	559.995
MSMA26BX	260.566	440.02	374.52	452.454	373.874	363.902	296.719	649.921	369.148	392.848	378.072	441.539	243.553	590.154	376.581	340.128	464.012	377.202	377.736	237.854	388.777	512.6	493.866	426.232	418.236	345.452	371.606	448.334	378.245	418.236	441.357	430.603	448.314	483.55	440.646	308.622	343.124	183.646	525.377	470.189	396.214	50.0448	350.93	276.262	317.836	388.777	362.761	424.405	308.548	452.902
MSMA26CV	240.327	440.053	389.036	401.89	362.508	376.199	273.164	783.875	386.211	362.622	371.241	406.947	211.217	447.934	347.276	342.561	417.854	364.539	346.265	198.079	423.041	442.586	496.593	381.479	370.202	290.132	302.335	415.014	349.189	370.202	421.56	398.402	409.781	484.332	437.693	325.007	365.872	147.05	496.263	455.838	317.723	102.959	300.545	310.882	291.716	423.041	352.132	451.617	347.49	427.408
MSMA26CX	245.017	443.189	378.857	401.502	352.423	367.278	255.158	727.667	396.522	363.636	362.474	407.278	239.389	430.241	364.644	333.378	418.151	349.038	356.178	207.919	441.852	437.906	491.574	381.901	363.736	298.955	325.249	407.242	324.128	363.736	422.373	390.846	409.333	465.218	435.609	311.726	340.41	140.802	484.978	451.019	335.485	63.8975	293.995	296.097	280.497	441.852	356.2	429.98	330.183	411.11
MSMA26DG	140.233	321.291	559.967	594.805	527.143	441.881	351.72	814.261	562.329	365.953	411.121	561.78	179.864	680.409	429.699	416.462	478.191	532.88	571.191	364.872	528.31	663.533	517.893	525.587	547.855	456.542	546.176	532.819	514.015	547.855	534.768	590.976	582.936	728.766	650.862	332.066	433.329	154.503	774.155	551.566	523.527	327.289	435.852	358.297	347.298	528.31	260.608	580.893	222.566	627.687
MSMA26DI	241.108	403.903	556.274	588.984	502.754	511.633	289.398	801.692	493.549	468.925	473.04	577.083	170.825	728.343	500.255	444.298	529.913	525.606	558.98	374.715	561.786	629.592	566.533	523.223	528.889	432.868	563.088	574.741	471.922	528.889	577.083	587.33	590.422	672.92	615.504	305.187	456.37	156.218	726.124	553.144	484.233	168.168	471.271	312.801	288.663	561.786	360.306	592.208	239.463	594.188
MSMA26DK	228.888	414.56	447.596	536.05	458.939	432.698	318.561	812.429	469.772	467.794	464.916	567.396	226.617	679.561	495.844	424.155	562.341	474.995	504.834	276.196	535.979	597.694	622.468	508.414	520.788	410.857	503.983	513.132	447.534	520.788	565.958	566.387	573.868	631.868	587.395	300.718	443.745	171.681	668.998	570.912	458.328	114.78	450.647	249.197	324.716	535.979	413.014	579.698	292.755	572.932
MSMA26DM	241.493	421.014	434.414	511.283	439.833	433.62	327.339	716.151	458.367	443.257	442.358	514.716	217.235	662.975	490.958	440.15	546.128	456.268	510.688	275.934	510.744	562.76	578.178	476.272	489.211	439.631	460.588	505.178	431.061	489.211	515.272	518.318	529.659	584.841	542.768	283.66	411.853	186.471	628.423	528.653	476.823	95.9937	443.089	241.151	335.395	510.744	408.703	535.271	313.031	524.795
MSMA26DO	268.319	455.929	495.583	574.436	476.31	485.088	391.403	783.13	476.409	473.694	466.969	596.963	152.023	811.149	484.622	429.685	531.174	487.258	511.291	357.121	529.552	619.808	650.343	542.687	569.837	431.333	555.839	568.94	531.401	569.837	591.301	598.069	607.064	650.452	595.968	311.831	469.634	234.471	702.325	568.213	482.206	104.572	482.445	273.619	402.539	529.552	454.23	620.605	224.19	585.939
MSMA26EJ	114.7	288.912	708.605	611.027	538.782	680.541	61.5406	881.726	529.821	346.66	398.528	586.094	65.83	947.715	423.765	396.783	489.592	568.707	561.85	25.4208	671.437	798.437	450.91	644.865	659.464	615.123	671.971	694.309	498.056	659.464	586.094	587.118	604.264	757.883	605.515	271.382	354.917	170.027	806.745	665.901	660.908	277.006	485.465	619.068	59.1393	671.437	291.981	524.198	19.7448	633.591
MSMA26EL	109.368	188.503	722.239	680.138	614.452	686.808	110.143	797.886	426	432.605	500.369	660.734	98.2489	1054.05	334.906	282.168	577.323	639.405	464.573	8.27944	676.355	882.916	491.668	701.643	726.501	469.205	802.04	720.244	535.008	726.501	656.981	664.308	671.786	742.393	608.461	198.495	358.102	71.2387	854.621	724.635	519.307	144.599	424.243	661.048	107.625	676.355	238.052	561.614	43.0113	671.161
MSMA26EN	44.0999	170.928	661.731	580.007	478.504	609.363	14.9333	798.655	483.971	144.365	189.083	611.562	88.4138	862.127	378.829	344.114	381.885	517.577	572.664	14.5723	719.893	766.292	357.358	653.242	667.749	564.543	634.358	636.702	450.217	667.749	611.562	667.348	647.215	848.023	671.091	239.988	399.716	89.3046	773.102	556.949	620.094	311.039	432.278	523.839	15.1473	719.893	206.304	443.275	61.3155	660.104
MSMA26ER	267.794	261.733	334.144	206.913	175.781	324.67	276.675	363.179	305.378	212.194	197.777	273.744	169.433	490.74	456.73	318.647	260.715	182.233	448.186	142.106	238.724	392.062	296.223	408.125	498.948	297.386	275.054	375.849	300.907	498.948	267.863	280.493	281.509	251.025	207.302	204.814	184.644	238.617	471.162	334.522	330.482	24.8307	358.423	197.753	281.632	238.724	215.88	279.169	201.512	384.672
